platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number,rank_within_week
twitch,mizkif,Mizkif,94753024,501654,34692,18188,1655,-2610,1449026,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ddd88d33-6c4f-424f-9246-5f4978c93148-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,62
twitch,handofblood,HandOfBlood,49140130,495847,51268,12397,2400,10637,1457038,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/d2d10d39-d857-4f01-a1c2-447a9fbbc9bf-profile_image-300x300.png,DE,de,partner,Male,2025-01-13,2025-01-19,2025,3,63
twitch,jasper7se,Jasper7se,77415295,489083,21340,8735,3360,3242,1881035,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/4b329a05-aafd-4e91-87d0-ce8dc80c745c-profile_image-300x300.png,JA,ja,partner,Male,2025-01-13,2025-01-19,2025,3,64
twitch,dota2_paragon_ru,dota2_paragon_ru,851088609,481822,24853,7609,3800,2194,2392344,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/81f428c5-9d65-49f5-b038-e81db6b593da-profile_image-300x300.png,,ru,partner,Organization,2025-01-13,2025-01-19,2025,3,65
twitch,montanablack88,MontanaBlack88,45044816,481318,104207,58342,495,11856,2099174,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/6f36c08a-6f7d-40f1-a9e8-12eee2ff0f93-profile_image-300x300.png,DE,de,partner,Male,2025-01-13,2025-01-19,2025,3,66
twitch,nadeshot,Nadeshot,21130533,478994,22451,7168,4010,8391,1247324,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/c1932ea2-dedd-4a4c-a7a7-d51697478464-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,67
twitch,terracid,Terracid,89873316,460865,30994,13359,2070,23346,3186027,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/terracid-profile_image-d0b3a49fe9db5777-300x300.jpeg,FR,fr,partner,Male,2025-01-13,2025-01-19,2025,3,68
twitch,fantasista_jp,ファン太,203654142,457707,21624,12715,2160,428,2566290,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/ef3636c8-f522-4026-aa5b-39eff35324ef-profile_image-300x300.png,JA,ja,partner,Male,2025-01-13,2025-01-19,2025,3,69
twitch,gorgc,Gorgc,108268890,449725,20422,9672,2790,820,1196478,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2025-01-13,2025-01-19,2025,3,70
twitch,k4sen,k4sen,44525650,446933,21771,12387,2165,2440,2005185,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-300x300.png,JA,ja,partner,Male,2025-01-13,2025-01-19,2025,3,71
twitch,moonmoon,MOONMOON,121059319,443093,19292,13001,2045,718,857057,Project Zomboid,https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,72
twitch,tumblurr,Tumblurr,77827128,442849,35470,22329,1190,2496,1923090,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-300x300.png,IT,it,partner,Male,2025-01-13,2025-01-19,2025,3,73
twitch,pauleta_twitch,Pauleta_Twitch,41487980,435961,77553,13804,1895,27445,3458170,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/71efa3ae-1ffc-46f3-b095-dce4891fc626-profile_image-300x300.png,FR,fr,partner,Male,2025-01-13,2025-01-19,2025,3,74
twitch,valkyrae,Valkyrae,79615025,434507,17707,11718,2225,37937,1483373,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d106e6cbf2483610-profile_image-300x300.png,US,en,partner,Female,2025-01-13,2025-01-19,2025,3,75
twitch,gotaga,Gotaga,24147592,428749,29436,10971,2345,16024,4308672,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-300x300.png,FR,fr,partner,Male,2025-01-13,2025-01-19,2025,3,76
twitch,gronkh,GRONKH,12875057,428396,29068,21510,1195,1837,,Aloft,https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-300x300.png,DE,de,partner,Male,2025-01-13,2025-01-19,2025,3,77
twitch,lazvell,Lazvell,48677263,425783,58002,13961,1830,3835,1784409,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/85baa6dc-c2d9-4135-b6d0-dfb429d1230d-profile_image-300x300.png,JA,ja,partner,Male,2025-01-13,2025-01-19,2025,3,78
twitch,deepins02,deepins02,135385636,414384,33832,17760,1400,14595,1571896,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/cdf07484-4aa6-4114-a91f-7666ba8c796a-profile_image-300x300.png,RU,ru,partner,Male,2025-01-13,2025-01-19,2025,3,79
twitch,ziqoftw,Ziqoftw,20567961,402498,10005,4601,5250,13720,1213245,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ziqoftw-profile_image-d4d7393232afa39e-300x300.png,SE,en,partner,Male,2025-01-13,2025-01-19,2025,3,80
twitch,shadowkekw,shadowkekw,465131731,400935,34082,24057,1000,3538,1114000,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/55a5e785-9c08-47f5-bcff-895224deb51f-profile_image-300x300.png,RU,ru,partner,Male,2025-01-13,2025-01-19,2025,3,81
twitch,ludwig,Ludwig,40934651,400776,22304,11935,2015,17492,1803201,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,82
twitch,peereira7,Peereira7,182714869,398412,14790,4053,5900,19687,1640040,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/c157ed0d-1623-444f-8879-77ae4555684a-profile_image-300x300.png,ES,es,partner,Male,2025-01-13,2025-01-19,2025,3,83
twitch,marvelrivals,MarvelRivals,993419763,394819,23605,3705,6395,32461,970036,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/ab8ad319-35ca-45ef-9c71-beb4888b69df-profile_image-300x300.png,,en,partner,Organization,2025-01-13,2025-01-19,2025,3,84
twitch,yourragegaming,yourragegaming,36926489,393621,35101,23736,995,3544,2204723,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,85
twitch,strogo,StRoGo,233741947,392883,32354,13024,1810,11465,1241361,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8a9c0603-7ff0-4189-bdc1-3072029a613d-profile_image-300x300.png,RU,ru,partner,Male,2025-01-13,2025-01-19,2025,3,86
twitch,valorant_emea,VALORANT_EMEA,598902753,390968,41970,18256,1285,16658,1459711,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/babab2b8-e36f-4b10-8e16-47260e14892f-profile_image-300x300.png,US,en,partner,Organization,2025-01-13,2025-01-19,2025,3,87
twitch,lirik,LIRIK,23161357,390141,21996,10498,2230,-61,1090955,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,88
twitch,jltomy,JLTomy,155601320,389261,23549,13579,1720,906,1626186,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-300x300.png,FR,fr,partner,Male,2025-01-13,2025-01-19,2025,3,89
twitch,ironmouse,ironmouse,175831187,384796,12631,8130,2840,4120,1062719,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-300x300.png,PR,en,partner,Female,2025-01-13,2025-01-19,2025,3,90
twitch,trymacs,Trymacs,64342766,383099,68583,13024,1765,3844,1597743,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-300x300.png,DE,de,partner,Male,2025-01-13,2025-01-19,2025,3,91
twitch,batora324,バトラ,93828097,379128,12888,8039,2830,1056,1236072,Fall Guys: Ultimate Knockout,https://static-cdn.jtvnw.net/jtv_user_pictures/438af837-c6c1-4bd0-b292-fd35ccc06e29-profile_image-300x300.png,JA,ja,partner,Male,2025-01-13,2025-01-19,2025,3,92
twitch,shanks_ttv,shanks_ttv,540056482,376618,10582,4871,4640,7063,1395146,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/c2b85c38-cfdc-4c87-9c5b-80a6dcd2c4f5-profile_image-300x300.png,CA,en,partner,Male,2025-01-13,2025-01-19,2025,3,93
twitch,lord_kebun,Lord_Kebun,163836275,375096,12948,9497,2370,285,1089672,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,94
twitch,elajjaz,Elajjaz,26921830,374907,11190,8035,2800,2327,716034,The Witcher 2: Assassins of Kings,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2025-01-13,2025-01-19,2025,3,95
twitch,tolkin,Tolkin,181357564,373264,23783,6787,3300,1700,943719,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/54b3baeb-902e-4c18-9488-6530ada7f8ef-profile_image-300x300.png,DE,de,partner,Male,2025-01-13,2025-01-19,2025,3,96
twitch,elmariana,ElMariana,496795673,371789,27927,16836,1325,12879,1943750,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-300x300.png,MX,es,partner,Male,2025-01-13,2025-01-19,2025,3,97
twitch,clix,Clix,233300375,371514,22419,10516,2120,-6664,2253245,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/6f4129f6-3750-4c02-b7c8-c88a05064129-profile_image-300x300.png,US,en,partner,Male,2025-01-13,2025-01-19,2025,3,98
twitch,maghla,Maghla,131215608,371055,55164,10756,2070,39814,93709,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/f3608a23-83b6-4bc0-b131-44844959e3d1-profile_image-300x300.png,FR,fr,partner,Female,2025-01-13,2025-01-19,2025,3,99
twitch,gabepeixe,gabepeixe,59799994,370449,15188,5936,3745,5564,1620278,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/5bb6bc7d-4371-4f10-8827-7dc925f83230-profile_image-300x300.png,BR,pt,partner,Male,2025-01-13,2025-01-19,2025,3,100
twitch,caedrel,Caedrel,92038375,3516484,319216,88281,2390,26991,10618961,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-300x300.png,UK,en,partner,Male,2025-03-17,2025-03-23,2025,12,1
twitch,blastpremier,BLASTPremier,163299585,3090112,120823,48159,3850,27613,9685096,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/744364b9-2b12-4d1d-812b-fdcc60eb73f3-profile_image-300x300.png,DK,en,partner,Organization,2025-03-17,2025-03-23,2025,12,2
twitch,ibai,ibai,83232866,2907554,59284,19482,8955,33627,11303070,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-300x300.png,ES,es,partner,Male,2025-03-17,2025-03-23,2025,12,3
twitch,zackrawrr,zackrawrr,552120296,2328095,71976,45724,3055,4289,3614971,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,4
twitch,kato_junichi0817,加藤純一うん〇ちゃん,545050196,2187305,63261,24763,5300,2546,7458483,7 Days to Die,https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-300x300.png,JA,ja,partner,Male,2025-03-17,2025-03-23,2025,12,5
twitch,jynxzi,Jynxzi,411377640,1742989,42956,28001,3735,36576,6849002,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,6
twitch,hasanabi,HasanAbi,207813352,1609757,53200,30470,3170,6077,4083759,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-300x300.jpeg,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,7
twitch,loud_coringa,loud_coringa,569325723,1401781,130555,31859,2640,33921,6413307,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/c07acddc-1e1b-479f-97c4-09636f80e857-profile_image-300x300.png,BR,pt,partner,Male,2025-03-17,2025-03-23,2025,12,8
twitch,caseoh_,caseoh_,267160288,1328312,78025,52262,1525,31500,4570473,R.E.P.O.,https://static-cdn.jtvnw.net/jtv_user_pictures/ef28ba12-c8ed-46d4-838b-a4c95ef5b469-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,9
twitch,ohnepixel,ohnePixel,43683025,1267005,54701,28580,2660,15443,3875576,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-300x300.png,DE,en,partner,Male,2025-03-17,2025-03-23,2025,12,10
twitch,plaqueboymax,plaqueboymax,672238954,1233608,70170,30273,2445,13292,5696688,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/111c56c3-ac28-423e-ac5b-9c93e10556a8-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,11
twitch,kaicenat,KaiCenat,641972806,1225398,155474,82612,890,75805,8662626,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/1d8cd548-04fa-49fb-bfcd-f222f73482b6-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,12
twitch,eliasn97,eliasn97,238813810,1215076,75106,32117,2270,1352,1327318,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-300x300.png,DE,de,partner,Male,2025-03-17,2025-03-23,2025,12,13
twitch,summit1g,summit1g,26490481,1065386,20340,11623,5500,703,2479180,PUBG: BATTLEGROUNDS,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,14
twitch,recrent,Recrent,39154778,1049419,44426,15567,4045,13622,5020033,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2025-03-17,2025-03-23,2025,12,15
twitch,nasdas_off,nasdas_off,804177371,1041978,118924,58429,1070,52261,4291794,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/34a6d4ed-d751-4425-834c-75c896a46d37-profile_image-300x300.png,FR,fr,partner,Male,2025-03-17,2025-03-23,2025,12,16
twitch,tumblurr,Tumblurr,77827128,1037092,121623,32158,1935,3633,3340195,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-300x300.png,IT,it,partner,Male,2025-03-17,2025-03-23,2025,12,17
twitch,yourragegaming,yourragegaming,36926489,1032917,33977,20387,3040,8504,6620740,IRL,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,18
twitch,relog_pari_cs_ru,relog_pari_cs_ru,856294057,971121,66751,15878,3670,11154,4248310,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/9490f162-57c2-4a94-9d06-ec5a05a16719-profile_image-300x300.png,RS,ru,partner,Organization,2025-03-17,2025-03-23,2025,12,19
twitch,gaules,Gaules,181077473,931014,52884,5593,9990,1776,2181683,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0fe422-84bd-4aee-9d10-fd4b0b3a7054-profile_image-300x300.png,BR,pt,partner,Male,2025-03-17,2025-03-23,2025,12,20
twitch,jasontheween,jasontheween,107117952,925870,51127,25720,2160,43043,1435012,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,21
twitch,shroud,shroud,37402112,864471,28688,13300,3900,3943,2269038,Assassin's Creed Shadows,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2025-03-17,2025-03-23,2025,12,22
twitch,clix,Clix,233300375,847485,95255,16143,3150,41171,4194451,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,23
twitch,papaplatte,Papaplatte,50985620,800841,50143,33025,1455,8131,2256598,Schedule I,https://static-cdn.jtvnw.net/jtv_user_pictures/04abc1b4-7bad-4b55-8da8-c0f1cf031bda-profile_image-300x300.png,DE,de,partner,Male,2025-03-17,2025-03-23,2025,12,24
twitch,thebausffs,Thebausffs,93869876,771515,44575,18554,2495,12674,2972530,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2025-03-17,2025-03-23,2025,12,25
twitch,buster,buster,86277097,721328,77848,32913,1315,17039,5164001,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/96d66837-22f0-4393-89c5-2e5c2408485b-profile_image-300x300.png,RU,ru,partner,Male,2025-03-17,2025-03-23,2025,12,26
twitch,gronkh,GRONKH,12875057,720727,24998,16412,2635,2725,274643,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-300x300.png,DE,de,partner,Male,2025-03-17,2025-03-23,2025,12,27
twitch,fanum,Fanum,139251406,687311,20807,13478,3060,22021,2227953,Assassin's Creed Shadows,https://static-cdn.jtvnw.net/jtv_user_pictures/730415ce-12c3-455f-8218-dfff65238c5b-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,28
twitch,emongg,Emongg,23220337,686550,26438,9786,4210,4255,1107536,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/76e05185-d15d-4818-9267-1806b05fa2d1-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,29
twitch,lacy,Lacy,494543675,673394,38669,17568,2300,3805,4640770,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/701f5110-3812-42e0-8659-42dd8cf66e07-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,30
twitch,kamet0,Kamet0,27115917,671527,64700,26952,1495,2857,2452457,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male,2025-03-17,2025-03-23,2025,12,31
twitch,fps_shaka,fps_shaka,49207184,656561,32259,14537,2710,1276,2630063,Alliance of Valiant Arms,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JA,ja,partner,Male,2025-03-17,2025-03-23,2025,12,32
twitch,illojuan,IlloJuan,90075649,646471,48047,27031,1435,4374,2163240,Assassin's Creed Shadows,https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-300x300.png,ES,es,partner,Male,2025-03-17,2025-03-23,2025,12,33
twitch,lirik,LIRIK,23161357,627057,26481,16183,2325,235,1702990,Assassin's Creed Shadows,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,34
twitch,elajjaz,Elajjaz,26921830,626444,16804,12551,2995,743,1005249,DARK SOULS II: Scholar of the First Sin,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2025-03-17,2025-03-23,2025,12,35
twitch,strogo,StRoGo,233741947,626025,57312,20811,1805,10870,3585071,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8a9c0603-7ff0-4189-bdc1-3072029a613d-profile_image-300x300.png,RU,ru,partner,Male,2025-03-17,2025-03-23,2025,12,36
twitch,otplol_,otplol_,622498423,609956,39450,3643,10050,1105,1766350,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/a58575dc-6414-45f7-a2da-a1ea2bed2e1f-profile_image-300x300.png,FR,fr,partner,Organization,2025-03-17,2025-03-23,2025,12,37
twitch,stableronaldo,stableronaldo,246450563,593200,31465,18114,1965,8025,3130135,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9aea787b-a758-4ffa-b4b0-b8c3e75f6231-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,38
twitch,rubius,Rubius,39276140,591195,62562,24213,1465,9149,2074976,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male,2025-03-17,2025-03-23,2025,12,39
twitch,zarbex,zarbex,403594122,588280,21071,13371,2640,8871,2026914,Red Dead Redemption 2,https://static-cdn.jtvnw.net/jtv_user_pictures/436a50ca-f8e9-4cc0-aae8-def977448ac7-profile_image-300x300.png,DE,de,partner,Male,2025-03-17,2025-03-23,2025,12,40
twitch,pikabooirl,Pikabooirl,27992608,586438,27233,8510,4135,2131,1276912,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-300x300.jpeg,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,41
twitch,hanjoudesu,はんじょう,524474488,584774,20247,9357,3750,1756,2222158,Sekiro: Shadows Die Twice,https://static-cdn.jtvnw.net/jtv_user_pictures/5c970817-82cf-4bc5-9949-248947ff1150-profile_image-300x300.png,JA,ja,partner,Male,2025-03-17,2025-03-23,2025,12,42
twitch,mokrivskyi,mokrivskyi,97828400,579170,56162,23884,1455,7106,3090772,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/9f90fb3c-9f6c-4ecf-bd81-a3b21699a85c-profile_image-300x300.png,UA,ru,affilate,Male,2025-03-17,2025-03-23,2025,12,43
twitch,evelone2004,evelone2004,738000896,576928,105214,58671,590,16681,3253245,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/4af340ba-8d13-44e8-9e72-14c4c86d1f20-profile_image-300x300.png,UA,ru,without status,Male,2025-03-17,2025-03-23,2025,12,44
twitch,sodapoppin,sodapoppin,26301881,572530,46471,13213,2600,-115,1834816,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-300x300.png,US,en,partner,Male,2025-03-17,2025-03-23,2025,12,45
